ceb	age	educ	religion	idlnchld	knowmeth	usemeth	evermarr	agefm	heduc	urban	electric	radio	tv	bicycle
0	16	8	spirit	2	1	0	0	NA	NA	0	0	1	0	1
6	35	7	spirit	4	1	0	1	26	7	0	0	1	0	0
1	22	14	protestant	5	1	1	0	NA	NA	0	0	1	0	1
2	30	14	protestant	4	1	1	0	NA	NA	0	0	1	0	0
1	24	10	spirit	4	1	1	0	NA	NA	0	0	1	0	0
0	18	10	spirit	7	1	0	0	NA	NA	0	0	1	0	0
7	35	5	other	NA	1	0	0	NA	NA	0	0	1	0	0
2	30	8	spirit	4	1	0	0	NA	NA	0	0	0	0	0
0	18	7	spirit	4	1	1	0	NA	NA	0	0	0	0	0
0	16	6	other	2	1	0	0	NA	NA	0	0	0	0	0
6	45	4	protestant	12	1	0	1	28	0	0	0	0	0	0
0	15	7	other	0	0	0	0	NA	NA	0	0	1	0	0
2	21	6	protestant	4	1	1	0	NA	NA	0	0	1	0	0
0	18	7	protestant	4	1	0	0	NA	NA	0	0	1	0	0
3	30	7	protestant	6	1	1	1	17	0	0	0	1	0	0
7	47	0	spirit	7	1	0	1	21	0	0	0	1	0	0
0	17	7	spirit	4	1	0	0	NA	NA	0	0	0	0	0
1	22	7	spirit	4	1	0	0	NA	NA	0	0	1	0	0
2	25	7	spirit	6	1	1	0	NA	NA	0	0	1	0	0
0	21	7	other	NA	1	0	0	NA	NA	0	0	1	0	0
0	20	10	spirit	6	1	0	0	NA	NA	0	0	1	0	0
3	27	7	spirit	4	1	1	0	NA	NA	0	0	1	0	1
1	22	8	other	4	1	1	0	NA	NA	0	0	1	0	0
1	18	11	spirit	2	1	0	0	NA	NA	0	1	0	0	1
1	18	7	spirit	4	1	0	0	NA	NA	0	0	1	0	1
0	27	7	other	6	1	0	0	NA	NA	0	0	1	0	1
0	16	5	protestant	2	1	0	0	NA	NA	0	0	0	0	0
7	34	0	spirit	4	1	NA	1	13	0	0	0	1	0	0
0	16	7	spirit	5	1	0	0	NA	NA	0	0	1	0	0
8	39	2	spirit	3	1	1	1	20	0	0	0	1	0	0
1	15	7	spirit	3	1	0	0	NA	NA	0	0	1	0	0
1	25	7	other	8	1	0	0	NA	NA	0	0	1	0	0
0	21	10	other	4	0	0	0	NA	NA	0	0	1	0	0
0	15	6	other	5	0	0	0	NA	NA	0	0	1	0	0
5	32	4	other	3	1	1	0	NA	NA	0	0	1	0	0
1	24	7	catholic	4	1	1	0	NA	NA	0	0	1	0	0
1	28	12	protestant	2	1	1	0	NA	NA	0	1	0	0	1
1	20	6	other	2	1	1	0	NA	NA	0	0	1	0	1
7	46	2	other	4	1	0	0	NA	NA	0	0	0	0	0
7	40	2	spirit	10	1	0	0	NA	NA	0	0	0	0	0
1	21	9	spirit	3	1	1	0	NA	NA	0	0	0	0	0
1	22	8	other	1	1	1	0	NA	NA	0	0	0	0	0
3	27	7	spirit	3	1	1	0	NA	NA	0	0	0	0	0
0	18	8	spirit	4	1	1	0	NA	NA	0	0	1	0	0
4	38	7	other	6	1	1	1	22	10	0	0	1	0	1
2	47	0	other	6	1	0	1	35	0	0	0	1	0	0
3	32	7	spirit	4	1	1	1	20	7	0	0	1	0	1
4	27	9	spirit	2	1	1	0	NA	NA	0	0	1	0	0
0	18	7	spirit	2	1	0	0	NA	NA	0	0	1	0	0
0	18	9	protestant	5	1	1	0	NA	NA	0	0	0	0	0
0	17	8	protestant	4	1	0	0	NA	NA	0	0	0	0	0
0	16	8	protestant	4	1	0	0	NA	NA	0	0	0	0	0
2	35	7	protestant	3	1	1	0	NA	NA	0	0	1	0	0
2	28	16	spirit	2	1	1	0	NA	NA	0	0	1	0	0
1	18	9	spirit	4	1	1	0	NA	NA	0	0	1	0	0
1	18	9	protestant	4	1	1	0	NA	NA	0	0	1	0	1
5	31	6	spirit	6	1	1	0	NA	NA	0	0	0	0	0
4	26	0	other	7	1	1	1	21	0	0	0	1	0	1
1	33	0	spirit	2	1	1	1	29	7	1	0	0	0	0
4	34	2	spirit	5	1	1	1	23	NA	1	0	0	0	0
0	15	7	catholic	2	1	0	0	NA	NA	1	0	1	0	1
2	25	8	spirit	4	1	1	1	18	NA	1	0	0	0	0
6	47	8	protestant	4	1	NA	1	21	12	1	0	1	0	0
2	22	6	spirit	2	1	1	0	NA	NA	1	0	1	0	0
1	17	8	protestant	1	1	0	0	NA	NA	1	0	1	0	0
1	18	7	spirit	4	1	1	0	NA	NA	1	0	1	0	0
0	16	7	spirit	2	0	0	0	NA	NA	1	0	1	0	0
2	26	10	protestant	2	1	1	0	NA	NA	1	0	1	0	0
1	20	7	other	4	1	0	0	NA	NA	1	0	1	0	0
3	32	7	catholic	2	1	1	1	16	6	1	0	1	0	0
0	15	7	catholic	3	1	0	0	NA	NA	1	0	1	0	0
4	36	6	catholic	3	1	1	1	26	12	1	0	1	0	0
0	15	8	catholic	2	1	0	0	NA	NA	1	0	1	0	0
2	34	10	catholic	2	1	1	1	19	11	1	0	0	1	0
0	22	7	other	5	1	1	0	NA	NA	1	0	1	0	0
0	18	8	spirit	2	1	1	0	NA	NA	1	0	1	0	0
3	32	6	other	2	1	NA	0	NA	NA	1	0	0	0	0
2	27	7	spirit	3	1	0	0	NA	NA	1	0	0	0	0
9	48	0	other	9	1	0	1	32	0	1	0	0	0	0
7	39	0	other	8	1	0	1	17	0	1	0	0	0	0
0	18	7	spirit	6	1	0	0	NA	NA	1	0	0	0	1
8	36	0	other	4	1	0	1	17	6	1	0	0	0	0
0	15	7	spirit	4	1	0	0	NA	NA	1	0	0	0	0
3	27	8	catholic	6	1	1	0	NA	NA	1	0	0	0	0
0	15	8	catholic	2	1	0	0	NA	NA	1	0	1	0	1
1	18	9	protestant	6	1	1	0	NA	NA	1	1	1	1	0
0	15	7	other	5	1	0	0	NA	NA	1	1	1	1	0
2	35	18	other	3	1	1	1	31	15	1	1	1	0	0
2	29	12	spirit	4	1	1	1	26	12	1	1	1	0	0
1	24	12	spirit	6	1	1	0	NA	NA	1	1	1	0	0
6	38	2	spirit	6	1	1	1	19	7	1	0	0	0	1
7	39	6	spirit	8	1	1	1	28	7	1	0	1	0	1
1	18	7	spirit	4	1	0	0	NA	NA	1	0	1	0	1
3	26	7	spirit	4	1	1	1	19	0	1	0	0	0	1
0	17	7	spirit	4	1	0	0	NA	NA	1	0	0	0	1
7	32	7	catholic	5	1	1	1	13	7	1	0	1	0	0
2	21	10	catholic	4	1	1	0	NA	NA	1	0	1	0	0
2	28	7	other	2	1	1	1	22	NA	1	0	1	0	0
6	38	6	other	4	1	1	1	25	0	1	0	0	0	0
2	28	4	protestant	4	1	1	1	26	9	1	0	1	0	0
8	37	0	spirit	6	1	1	1	13	NA	1	0	1	0	0
2	25	0	other	2	1	0	1	22	1	1	0	0	0	0
3	28	7	other	6	1	1	1	18	0	1	0	0	0	0
1	16	7	spirit	5	1	0	0	NA	NA	1	0	0	0	0
5	32	0	spirit	6	1	0	0	NA	NA	1	0	0	0	1
0	19	0	spirit	4	1	0	0	NA	NA	1	0	0	0	0
2	20	6	spirit	5	1	1	0	NA	NA	1	0	1	0	0
7	31	4	other	NA	1	1	1	25	6	1	0	1	0	1
1	19	9	spirit	4	1	0	0	NA	NA	1	0	1	0	1
1	17	6	other	7	1	0	0	NA	NA	1	0	1	0	1
8	44	5	protestant	4	1	1	1	27	6	1	0	0	0	0
1	17	7	other	4	1	1	0	NA	NA	1	0	0	0	0
4	25	6	other	4	1	1	1	13	7	1	0	1	0	0
1	22	7	other	5	1	1	0	NA	NA	1	1	0	0	1
3	31	0	spirit	6	1	1	0	NA	NA	1	0	1	0	0
1	22	7	other	5	1	0	0	NA	NA	1	0	1	0	0
5	32	3	other	2	1	NA	0	NA	NA	1	0	1	0	0
8	38	1	spirit	6	1	1	1	24	2	1	0	1	0	0
2	26	0	spirit	4	1	1	0	NA	NA	1	0	1	0	0
0	15	0	other	4	1	0	0	NA	NA	1	0	1	0	0
2	22	7	spirit	4	1	0	1	16	0	1	0	0	0	1
1	22	7	spirit	6	1	1	1	21	NA	1	0	0	0	1
3	32	12	catholic	2	1	1	1	23	10	1	0	1	1	0
5	32	10	catholic	3	1	1	1	16	0	1	0	1	0	0
3	28	7	catholic	3	1	1	1	24	0	1	0	1	0	0
0	17	7	spirit	4	1	0	0	NA	NA	1	0	0	0	0
1	28	7	spirit	4	1	1	1	19	7	1	0	0	0	0
2	27	7	catholic	4	1	1	1	21	10	1	1	1	0	1
5	32	7	other	5	1	1	1	21	10	1	1	1	0	0
1	19	9	spirit	4	1	1	0	NA	NA	1	1	1	0	0
6	40	12	spirit	6	1	1	1	24	10	1	0	1	0	0
2	26	11	protestant	3	1	1	1	19	18	1	1	1	1	0
1	26	7	spirit	3	1	1	0	NA	NA	1	1	1	0	0
0	16	7	catholic	2	1	0	0	NA	NA	1	0	1	0	0
2	26	8	other	4	1	1	0	NA	NA	1	0	1	0	0
1	18	8	other	4	1	1	0	NA	NA	1	0	1	0	0
0	22	12	protestant	4	1	1	0	NA	NA	1	0	1	0	0
0	16	8	protestant	4	1	0	0	NA	NA	1	0	0	0	0
1	19	10	catholic	3	1	0	0	NA	NA	1	0	1	0	0
1	30	7	spirit	6	1	0	1	15	10	1	1	1	1	0
0	16	9	spirit	NA	1	0	0	NA	NA	1	1	1	1	0
2	26	8	other	4	1	0	0	NA	NA	1	0	1	0	0
1	21	10	spirit	5	1	0	0	NA	NA	1	0	1	0	0
0	18	7	other	4	1	0	0	NA	NA	1	0	1	0	0
0	39	4	spirit	5	1	0	1	21	0	1	0	1	0	0
2	36	0	spirit	16	1	0	0	NA	NA	1	0	1	0	0
5	39	0	spirit	6	1	1	1	32	7	1	0	0	0	0
6	36	0	spirit	4	1	1	1	20	NA	1	0	0	0	0
3	48	0	spirit	10	1	0	1	19	4	1	0	0	0	0
3	24	7	spirit	3	1	1	0	NA	NA	1	0	1	0	1
3	28	10	other	6	1	1	0	NA	NA	1	0	0	0	0
4	27	9	spirit	8	1	0	0	NA	NA	1	0	1	0	0
4	33	10	spirit	2	1	1	1	17	7	1	0	0	0	0
1	31	7	other	4	1	1	0	NA	NA	1	0	1	0	0
1	20	10	other	2	1	1	0	NA	NA	1	0	1	0	0
3	22	7	spirit	4	1	1	1	15	7	1	0	1	0	1
2	23	14	other	2	1	1	0	NA	NA	1	0	1	0	0
3	30	11	other	5	1	1	0	NA	NA	1	0	1	0	0
1	22	10	spirit	2	1	1	0	NA	NA	1	0	1	0	0
2	23	10	protestant	4	1	1	1	15	10	1	0	1	0	0
0	17	9	spirit	4	1	1	1	16	10	1	1	0	0	0
1	24	10	spirit	6	1	0	1	23	10	1	0	1	0	0
0	28	7	spirit	4	1	0	1	26	7	1	0	0	0	0
2	29	7	spirit	6	1	1	1	24	7	1	0	1	0	1
2	28	10	spirit	6	1	1	1	18	5	1	0	1	0	0
4	32	7	other	6	1	1	1	24	NA	1	0	0	0	0
1	23	7	other	3	1	1	0	NA	NA	1	0	0	0	1
2	24	9	spirit	4	1	1	0	NA	NA	1	0	1	0	0
1	26	6	other	4	1	1	0	NA	NA	1	0	1	0	0
1	22	10	other	6	1	0	0	NA	NA	1	0	1	0	1
4	33	10	other	1	1	0	1	14	12	1	1	1	1	0
0	18	9	spirit	5	1	1	1	18	12	1	1	1	1	0
4	31	10	spirit	2	1	0	1	18	10	1	1	1	1	1
0	18	7	spirit	2	1	0	0	NA	NA	1	1	1	1	1
0	25	1	other	5	1	0	0	NA	NA	1	0	1	0	0
2	34	14	protestant	0	1	1	1	24	15	1	1	1	1	1
4	37	15	other	4	1	1	1	36	15	1	1	1	1	1
3	34	9	spirit	3	1	1	1	28	19	1	1	0	1	0
4	24	0	spirit	5	1	1	1	13	0	0	0	1	0	0
2	24	0	spirit	10	1	1	1	21	0	0	0	1	0	1
0	16	5	spirit	4	1	0	0	NA	NA	0	0	0	0	0
1	43	6	spirit	4	1	0	1	25	7	0	1	0	0	0
1	25	5	spirit	5	1	0	1	18	7	0	0	1	0	0
0	16	5	spirit	2	0	0	0	NA	NA	0	0	0	0	0
0	16	8	protestant	10	1	0	0	NA	NA	0	0	0	0	0
0	15	8	spirit	3	1	0	0	NA	NA	0	0	0	0	0
4	29	3	spirit	6	1	0	1	24	2	0	0	0	0	1
1	21	7	spirit	4	1	1	0	NA	NA	0	0	1	0	1
2	28	10	spirit	3	1	1	1	25	12	0	0	1	0	1
4	31	2	spirit	6	1	0	0	NA	NA	0	0	1	0	1
0	21	10	other	6	1	0	0	NA	NA	0	0	1	0	0
4	31	10	spirit	4	1	1	1	26	6	0	0	1	0	0
0	16	8	other	4	1	0	0	NA	NA	0	0	0	0	0
2	21	7	other	2	1	1	0	NA	NA	0	0	1	0	0
0	16	8	spirit	2	1	0	0	NA	NA	0	0	0	0	0
0	20	7	spirit	4	1	1	0	NA	NA	0	0	1	0	0
3	29	6	spirit	NA	1	1	1	26	7	0	0	1	0	1
2	25	7	spirit	8	1	1	1	24	7	0	0	1	0	1
0	16	7	protestant	4	1	0	0	NA	NA	0	0	0	0	1
7	33	0	spirit	4	1	1	1	20	3	0	0	1	0	1
0	15	7	other	2	1	0	0	NA	NA	0	0	1	0	1
6	45	6	spirit	8	1	1	1	23	4	0	0	0	0	0
1	22	10	other	4	1	1	0	NA	NA	0	0	1	0	0
4	34	5	catholic	6	1	1	1	19	10	0	0	1	0	0
0	19	6	other	1	1	1	0	NA	NA	0	0	1	0	0
1	22	10	other	3	1	1	0	NA	NA	0	0	0	0	0
5	40	7	spirit	6	1	1	1	32	4	0	0	1	0	0
8	37	12	spirit	6	1	1	1	19	10	0	0	1	0	0
3	35	7	protestant	4	1	1	0	NA	NA	0	0	1	0	0
3	36	4	spirit	6	1	0	0	NA	NA	0	0	0	0	0
0	15	7	protestant	2	1	0	0	NA	NA	0	0	0	0	0
0	16	7	protestant	2	1	0	0	NA	NA	0	0	1	0	0
4	39	12	spirit	6	1	1	0	NA	NA	0	0	1	0	0
1	20	5	protestant	3	1	0	0	NA	NA	0	0	1	0	0
0	41	3	other	6	1	0	0	NA	NA	0	0	0	0	0
3	41	1	other	6	1	0	0	NA	NA	0	0	0	0	0
8	39	4	spirit	8	1	1	1	18	5	0	0	0	0	0
1	20	8	other	2	1	0	0	NA	NA	0	0	0	0	0
3	39	2	protestant	6	1	1	0	NA	NA	0	0	0	0	0
1	35	4	protestant	3	0	0	0	NA	NA	0	0	0	0	0
1	21	10	protestant	3	1	0	0	NA	NA	0	0	1	0	0
0	18	7	protestant	5	1	0	0	NA	NA	0	0	1	0	0
0	16	7	spirit	1	1	0	0	NA	NA	0	0	0	0	0
1	20	7	spirit	5	1	1	0	NA	NA	0	0	1	0	1
0	18	7	spirit	5	1	0	0	NA	NA	0	0	0	0	1
0	16	7	spirit	NA	1	0	0	NA	NA	0	0	1	0	1
3	29	3	spirit	10	1	1	1	23	7	0	0	0	0	0
11	48	0	spirit	NA	1	1	1	18	2	0	0	0	0	0
0	40	1	spirit	NA	1	0	0	NA	NA	0	0	0	0	0
0	16	0	other	6	1	0	0	NA	NA	0	0	0	0	0
5	28	0	other	5	1	0	1	20	0	0	0	0	0	0
7	34	6	spirit	12	1	0	0	NA	NA	0	0	0	0	0
12	40	0	spirit	6	1	0	1	18	5	0	0	1	0	1
2	23	7	spirit	6	1	1	1	18	1	0	0	1	0	1
2	31	7	spirit	4	1	1	0	NA	NA	0	0	1	0	1
2	32	7	spirit	4	1	1	0	NA	NA	0	0	1	0	1
7	45	9	spirit	10	1	1	1	32	0	0	0	1	0	1
3	25	7	spirit	4	1	1	1	14	7	0	0	1	0	1
0	18	7	other	2	1	0	1	16	0	0	0	1	0	1
4	39	3	spirit	4	1	0	0	NA	NA	0	0	0	0	0
0	31	0	other	4	1	0	1	17	0	0	0	0	0	0
2	27	0	other	5	1	1	0	NA	NA	0	0	0	0	0
4	29	0	other	6	1	0	0	NA	NA	0	0	0	0	0
5	35	0	spirit	3	1	0	1	32	0	0	0	0	0	0
4	33	0	other	2	1	NA	0	NA	NA	0	0	0	0	0
7	36	5	spirit	10	1	0	1	26	0	0	0	1	0	1
1	18	9	spirit	4	1	1	0	NA	NA	0	0	1	0	1
4	33	0	spirit	10	1	0	1	16	0	0	1	0	0	0
3	24	0	other	7	1	0	1	19	6	0	0	1	0	1
3	27	0	other	6	1	0	1	11	8	0	0	1	0	1
6	38	0	spirit	5	1	1	1	20	0	0	0	0	0	0
0	22	0	spirit	5	1	0	1	21	7	0	0	0	0	0
0	19	10	other	3	1	0	0	NA	NA	0	0	0	0	0
5	35	4	other	6	1	1	0	NA	NA	0	0	0	0	0
4	29	0	spirit	4	1	1	1	24	0	0	0	1	0	1
1	18	7	spirit	4	1	1	0	NA	NA	0	0	1	0	0
7	44	0	spirit	NA	1	1	0	NA	NA	0	0	0	0	0
3	29	7	spirit	8	1	1	0	NA	NA	0	0	0	0	1
0	20	7	other	4	1	0	0	NA	NA	0	0	1	0	1
6	37	0	spirit	NA	1	1	0	NA	NA	0	0	1	0	0
7	35	1	protestant	10	1	1	1	30	7	0	0	0	0	0
9	40	0	other	8	1	1	1	24	NA	0	0	0	0	1
6	39	0	other	6	1	1	1	19	6	0	0	1	0	1
2	28	0	spirit	8	1	0	0	NA	NA	0	0	1	0	0
3	26	0	spirit	3	1	1	1	15	NA	0	0	1	0	1
1	18	7	spirit	4	1	0	0	NA	NA	0	0	1	0	1
0	16	7	spirit	2	1	0	0	NA	NA	0	0	1	0	1
1	19	7	spirit	2	1	0	0	NA	NA	0	0	1	0	1
0	22	7	protestant	6	1	1	0	NA	NA	0	0	1	0	1
0	15	5	other	4	1	0	0	NA	NA	0	0	1	0	1
0	20	9	spirit	8	1	0	1	19	7	0	0	1	0	1
4	36	0	spirit	6	1	1	0	NA	NA	0	0	0	0	0
1	41	4	spirit	5	1	0	1	18	0	0	0	1	0	0
1	21	8	other	5	1	0	0	NA	NA	0	0	1	0	0
0	22	7	spirit	6	1	0	0	NA	NA	0	0	1	0	1
5	35	0	spirit	5	1	1	1	29	6	0	0	1	0	1
2	22	6	spirit	8	1	0	0	NA	NA	0	0	0	0	0
1	20	10	protestant	4	1	0	0	NA	NA	0	0	1	0	0
0	19	7	protestant	4	1	0	0	NA	NA	0	0	1	0	0
4	36	6	spirit	6	1	1	1	22	5	0	0	1	0	0
7	48	1	other	7	1	NA	1	18	0	0	0	1	0	0
2	23	6	spirit	4	1	0	0	NA	NA	0	1	0	0	0
4	25	0	spirit	7	1	0	0	NA	NA	0	0	1	0	0
3	30	0	spirit	4	1	0	0	NA	NA	0	0	1	0	0
3	32	2	other	4	1	0	0	NA	NA	0	0	0	0	0
9	42	1	other	2	1	0	1	27	2	0	0	0	0	0
2	31	3	spirit	4	1	0	0	NA	NA	0	0	0	0	0
6	37	4	other	6	1	0	1	18	1	0	0	0	0	0
0	15	8	other	NA	1	0	0	NA	NA	0	0	0	0	0
3	33	4	spirit	3	1	1	0	NA	NA	0	0	0	0	0
1	19	5	spirit	5	1	1	0	NA	NA	0	0	0	0	0
1	35	0	other	4	1	0	0	NA	NA	0	0	0	0	0
0	29	7	other	5	1	0	0	NA	NA	0	0	1	0	0
1	21	7	other	3	1	0	0	NA	NA	0	0	1	0	0
1	18	7	other	3	1	1	0	NA	NA	0	0	1	0	0
2	25	7	other	4	1	1	0	NA	NA	0	0	0	0	0
0	41	1	other	4	1	0	1	29	0	0	0	1	0	0
0	34	0	other	7	1	0	0	NA	NA	0	0	1	0	0
1	20	7	other	5	1	0	0	NA	NA	0	0	1	0	0
9	38	7	spirit	6	1	0	1	29	0	0	0	1	0	0
0	17	9	spirit	3	1	1	0	NA	NA	0	0	1	0	0
0	15	7	spirit	NA	1	0	0	NA	NA	0	0	1	0	0
1	21	6	spirit	NA	1	1	0	NA	NA	0	0	1	0	1
4	30	5	spirit	4	1	1	1	26	7	0	0	1	0	0
3	22	7	other	3	1	0	0	NA	NA	0	0	1	0	0
1	22	0	spirit	5	1	0	0	NA	NA	0	0	1	0	0
3	25	7	spirit	15	1	1	1	16	7	0	0	1	0	0
8	32	0	other	10	1	0	1	20	0	0	0	0	0	0
9	44	0	other	6	1	0	1	20	0	0	0	0	0	0
2	20	7	other	2	1	0	0	NA	NA	0	0	0	0	0
0	23	3	protestant	NA	1	0	0	NA	NA	0	0	0	0	0
0	16	9	spirit	3	1	0	0	NA	NA	0	0	0	0	0
1	16	8	other	4	1	0	0	NA	NA	0	0	0	0	0
1	20	7	spirit	4	1	0	0	NA	NA	0	0	1	0	0
1	20	7	other	4	1	0	0	NA	NA	0	0	0	0	0
0	17	9	spirit	4	1	0	0	NA	NA	0	0	0	0	0
0	15	7	protestant	3	1	0	0	NA	NA	0	0	0	0	0
2	36	0	other	4	0	0	1	32	0	0	0	0	0	0
3	38	0	other	3	1	0	1	27	0	0	0	0	0	0
1	29	0	other	NA	1	0	1	26	0	0	0	0	0	0
2	24	0	other	1	1	0	0	NA	NA	0	0	0	0	0
3	34	0	other	4	0	0	1	23	0	0	0	1	0	0
0	20	0	other	2	1	0	0	NA	NA	0	0	0	0	0
1	23	0	other	1	1	0	1	21	0	0	0	1	0	0
4	28	0	other	6	0	0	1	25	0	0	0	0	0	0
3	29	0	other	6	1	1	1	15	NA	0	0	1	0	0
0	21	0	other	2	1	1	1	20	0	0	0	0	0	0
2	24	0	other	2	1	1	1	19	0	0	0	0	0	0
11	46	0	other	3	0	0	1	44	0	0	0	0	0	0
1	19	0	other	4	1	1	0	NA	NA	0	0	0	0	0
1	15	0	other	1	1	0	0	NA	NA	0	0	0	0	0
0	46	0	other	NA	0	0	1	24	0	0	0	0	0	0
3	42	0	spirit	6	1	0	0	NA	NA	0	0	1	0	0
3	32	0	spirit	10	1	1	0	NA	NA	0	0	1	0	0
1	23	7	protestant	3	1	0	0	NA	NA	0	0	1	0	0
7	39	0	spirit	5	1	1	0	NA	NA	0	0	1	0	0
6	41	4	spirit	7	1	1	1	19	6	0	0	1	0	0
0	20	12	spirit	2	1	1	0	NA	NA	0	0	1	0	0
4	22	7	spirit	5	1	1	0	NA	NA	0	0	1	0	0
0	16	6	spirit	5	1	1	0	NA	NA	0	0	1	0	0
1	38	3	other	8	1	0	1	15	1	0	0	1	0	0
7	35	1	spirit	8	1	1	1	18	0	0	0	0	0	0
1	19	7	other	7	1	0	1	16	7	0	0	1	0	1
6	48	2	spirit	5	1	0	1	20	1	0	0	0	0	0
5	33	4	spirit	6	1	1	1	32	NA	0	0	1	0	0
3	26	7	spirit	5	1	0	0	NA	NA	0	0	1	0	1
1	30	5	other	10	1	0	1	19	3	0	0	1	0	1
7	33	0	other	10	1	0	0	NA	NA	0	0	1	0	0
3	23	0	spirit	4	1	1	1	20	NA	0	0	1	0	0
2	32	0	spirit	10	1	0	1	21	0	0	0	0	0	0
5	32	0	spirit	5	1	0	1	24	3	0	0	1	0	1
4	30	3	other	6	1	1	0	NA	NA	0	0	0	0	0
3	26	6	spirit	4	1	0	1	17	0	0	0	1	0	1
4	26	7	spirit	4	1	1	1	19	0	0	0	1	0	1
0	20	7	spirit	5	1	0	1	18	7	0	0	1	0	1
0	17	7	spirit	5	1	1	0	NA	NA	0	0	1	0	1
6	42	0	protestant	10	1	1	1	27	0	0	0	1	0	1
6	33	7	spirit	7	1	1	1	17	4	0	0	1	0	1
4	38	10	spirit	4	1	0	1	18	7	0	0	1	0	0
7	43	5	spirit	7	1	1	1	19	0	0	0	0	0	0
0	21	10	spirit	4	1	0	0	NA	NA	0	0	0	0	0
8	48	3	spirit	10	1	1	1	26	0	0	0	1	0	1
0	15	7	spirit	4	1	0	0	NA	NA	0	0	1	0	1
2	27	10	spirit	5	1	1	1	21	10	0	0	1	0	0
3	34	0	spirit	9	1	1	0	NA	NA	0	0	0	0	1
1	24	7	spirit	4	1	0	0	NA	NA	0	0	0	0	1
0	18	9	spirit	4	1	0	0	NA	NA	0	0	0	0	0
2	29	7	spirit	4	1	1	0	NA	NA	0	0	0	0	1
10	40	0	other	6	1	0	1	27	0	0	0	1	0	1
5	31	7	spirit	5	1	1	1	18	0	0	0	0	0	0
5	31	5	spirit	7	1	1	1	18	6	0	0	1	0	0
4	32	10	protestant	5	1	1	0	NA	NA	0	0	1	0	1
3	30	7	spirit	9	1	1	1	21	6	0	0	1	0	1
3	27	4	protestant	NA	1	1	1	21	5	0	0	0	0	0
2	26	12	spirit	7	1	1	1	22	14	0	0	1	0	0
2	30	12	protestant	5	1	1	1	29	9	0	0	1	0	0
6	36	12	spirit	8	1	1	1	20	12	0	0	1	0	0
5	28	4	spirit	3	1	1	1	16	7	0	0	1	0	1
0	15	7	spirit	4	1	0	0	NA	NA	0	0	1	0	0
0	19	9	spirit	6	1	0	0	NA	NA	0	0	1	0	0
3	28	14	spirit	4	1	1	0	NA	NA	0	0	1	0	0
1	22	7	spirit	5	1	1	0	NA	NA	0	0	1	0	0
0	20	7	spirit	4	1	0	1	17	6	0	0	1	0	0
4	47	1	spirit	NA	1	NA	0	NA	NA	0	0	0	0	0
0	16	4	spirit	5	0	0	0	NA	NA	0	0	0	0	0
8	46	4	spirit	4	1	1	1	24	0	0	0	0	0	0
4	34	7	spirit	5	1	1	0	NA	NA	0	0	0	0	0
5	34	1	spirit	7	1	1	1	19	7	0	0	0	0	1
8	42	4	spirit	10	1	1	1	19	5	0	0	1	0	1
3	28	7	other	6	1	1	0	NA	NA	0	0	0	0	0
0	15	7	spirit	4	0	0	0	NA	NA	0	0	0	0	0
8	41	7	other	4	1	1	1	29	6	0	0	1	0	0
1	20	10	spirit	6	1	0	0	NA	NA	0	0	1	0	0
0	16	6	other	3	1	0	0	NA	NA	0	0	1	0	0
0	18	10	spirit	4	1	0	0	NA	NA	0	0	1	0	0
0	18	7	spirit	5	1	0	0	NA	NA	0	1	0	0	0
4	28	7	other	4	1	1	1	23	7	0	0	0	0	0
4	34	4	spirit	4	1	1	1	23	7	0	0	0	0	0
1	24	12	protestant	4	1	1	0	NA	NA	0	0	1	0	0
2	22	10	protestant	3	1	1	0	NA	NA	0	0	1	0	0
4	32	7	other	4	1	1	1	29	7	0	0	1	0	1
6	35	7	catholic	15	1	1	1	20	6	0	0	0	0	0
2	20	6	spirit	6	1	1	0	NA	NA	0	0	1	0	0
5	48	4	protestant	5	1	1	1	24	0	0	0	0	0	0
2	24	9	catholic	4	1	1	0	NA	NA	0	0	0	0	0
0	16	7	spirit	2	1	0	0	NA	NA	0	0	0	0	0
1	18	9	other	3	1	0	0	NA	NA	0	0	0	0	0
0	16	10	protestant	4	1	1	0	NA	NA	0	0	0	0	0
0	17	0	other	4	1	1	0	NA	NA	0	0	1	0	0
6	37	0	other	7	1	0	1	18	0	0	0	0	0	0
0	16	10	protestant	3	1	1	0	NA	NA	0	0	1	0	0
4	44	3	catholic	7	1	1	1	31	2	0	0	1	0	1
2	30	0	other	NA	1	0	0	NA	NA	0	0	0	0	0
1	18	4	spirit	1	1	0	0	NA	NA	0	0	0	0	0
4	32	6	spirit	4	1	1	0	NA	NA	0	0	1	0	0
4	29	7	spirit	4	1	1	1	19	7	0	0	1	0	0
1	22	7	protestant	4	1	0	0	NA	NA	0	0	1	0	0
1	17	7	other	3	1	0	0	NA	NA	0	0	1	0	0
10	44	6	protestant	6	1	1	1	19	0	0	0	1	0	1
0	15	8	protestant	2	1	0	0	NA	NA	0	0	1	0	1
6	35	7	other	NA	1	1	1	17	4	0	0	1	0	0
8	41	0	protestant	NA	1	1	1	35	10	0	0	1	0	1
0	16	7	catholic	4	1	0	0	NA	NA	0	0	0	0	1
1	22	10	protestant	4	1	0	0	NA	NA	0	0	1	0	1
3	33	4	other	4	1	1	1	18	10	0	0	1	0	1
2	26	7	other	8	1	1	0	NA	NA	0	0	1	0	1
